job_title,required_skills,job_type_1,job_type_2,linkedin_url,company,company_linkedin_url,location,posted_date,applicant_count,job_description,benefits
"Manager, Process Engineering","FinnishBoundaries (Land), Chemical Engineering, Communication, Easily Adaptable, Piping and Instrumentation Drawing (P&ID), Pressure Handling, Process Engineering, Project Implementation, and Resource Coordination",Hybrid,Full-time,https://www.linkedin.com/jobs/view/3733407559/?eBP=CwEAAAGLdexsTnHn40sDLZInqUsuObqJGd_TT5TcAmy8T2j5WzcAs8eBpPriToY6mWZAUMrR2Smyo_EiiED6TMaq-le-vgPYH-xDavTweR3dhVrMN7fR6hRcBnbRx1lUsAVdpQbsikUyTMyWaX5QuuD4PFpu3CvMLaOeuPSauNiZfH6v4dnMVGi7zWpMaqKCWhce70rzO-nlde3wz-gv2lkNvuPWvBusE926KpCJ5KcDVNjXzyn4xN7l88PmNm1-Ftnx85N3yD6JnF-VbM_5w_m-7SbPbaD18gbAytvp4oJCa_2MwNgqv5_LsoRMd2wae7YHKDoGtLyvRbqnJY1IfJaNHiPjC4ahKxPi0O7FxcsX015ZUZO7AyB3n3uRzcY1wGtCDp-TI7xrlA&refId=7tbcUSYQw0wNUK2Vrisbjw%3D%3D&trackingId=i6Rw%2Fa0Mkbu43vfOVkYn4g%3D%3D&trk=flagship3_search_srp_jobs,ANDRITZ,https://www.linkedin.com/company/andritz/life,"ANDRITZ · Varkaus, Northern Savonia, Finland  3 weeks ago  · 8 applicants",3 weeks ago,0,"About the job
Job description:

 ANDRITZ Oy is looking for Manager, Process Engineering to strengthen our Process Engineering department in Power Boiler Finland organization. You will be responsible for managing team of Process Engineers and PI designers and to provide support during all project execution phases. Beside the project life You will be coordinating development of working methods and resources required for Power Boiler Engineering and execution. As part of your role, you will also participate together with your team to trouble shooting, Performance tests and plant operation optimization.






















See more","Benefits found in job post
Medical insurance"
Embedded Software Engineer,"C (Programming Language)Autonomous Systems (Internet), Embedded Devices, Embedded Linux, Embedded Software, Embedded Systems, Events, Methodology, Operations, and Skill Development",Hybrid,Full-time,https://www.linkedin.com/jobs/view/3745301729/?eBP=CwEAAAGLdexsTrs2OpLvmgih2g3XVKABDijzAVyrckm8Vr18dNxgYDW7-XfSTTOm03GJISo7fiCxAPot8sFIebdQSzqqb7l_Tey4NYVe-Dl3N9lnjXdbAq4CAGAVFZvzD_Dpq8m3WqPYUy_R7zC_Ul3SniJpvn7eonBVOrQc80iXRbAkdkhj2uGRsQeVEuPoEhrvoIyCLDjkq1dM1owlEdtbxC2qvAx9rmGKNwa2bpGifzZjtBKifMoQX7B_m66cjt7cFPttLFVTFSQaYj77XmVsB3ysf5X4cKvu32G4t8mfm9UjHyzkHtL6Cv4aLpQTLlsU3Qor9EeU-SFDCfGy-Kb2fwKu94mkF_iOKfG-24P87chq-XbV9_t9oOUyRjWM&refId=7tbcUSYQw0wNUK2Vrisbjw%3D%3D&trackingId=IsNXnmKAc3XKrSFS8jm7Sw%3D%3D&trk=flagship3_search_srp_jobs,Huld,https://www.linkedin.com/company/huld/life,"Huld · Uusimaa, Finland  4 days ago  · 28 applicants",4 days ago,0,"About the job
Are you passionate about software development and embedded systems? Are you a quick learner well suited for an international work environment? Are you a junior looking for a place to develop your skills or an established professional looking for the next step in your career?

We are looking for driven, self-guided embedded software experts at different stages of their careers to join our team. We offer you the freedom to create a career that looks like yourself and responsibilities to match your ambitions. The sky is the limit (literally)!














See more",
Customer Success Manager (Helsinki Based),Customer Service,Hybrid,Full-time,https://www.linkedin.com/jobs/view/3740633029/?eBP=CwEAAAGLdexsTt2c3S_tGc872kMSjIFKBccjmob8ZsuF556VSenTpvOqlaF9j0LoqG0EgNANub-pgkRs6mYE_vQq8UY6sM3aIgCVqmOLpdSuivLDeUsI8-L0rgI8SL2WCpm8P2zdQ14yl4wcRw5LwBJuTgFbngL2jpji9Wm3xYprsqJu2P8WOWDPiSSU3dDT8z90VIYJCoBwkY4m2ivQgmTHTbiRYLAZuCHhorrQWD80VmJOuC2lrGxYmdAywJKWD93FHWNGUWgLUC_e0Fc64OXLCeWe-Z5kFiQCBo6eFegNMcCH1KN6utApI_ezQ1NGrgfzansHNFDdhurjkCLm-jrX-0XGMIB3sEFiMT4MkkqtmdvLcmcS12o7xDmBAcb0X1ro3DYSoUCrxNv_&refId=7tbcUSYQw0wNUK2Vrisbjw%3D%3D&trackingId=vzQ%2FL%2B46kAwIGufHoj1V1Q%3D%3D&trk=flagship3_search_srp_jobs,Lumoa,https://www.linkedin.com/company/lumoa/life,"Lumoa · Helsinki, Uusimaa, Finland  1 week ago  · Over 50 applicants",1 week ago,0,"About the job
About us
 Lumoa is a Helsinki-based Software as a Service company on a fast, global growth track. We have a talented, diverse and multi-cultural team of 30+ talented individuals. Our software is used by some of the world’s biggest brands. The company language is English.
 
 By joining us you will have the unique opportunity to help build something unique and contribute to the success of the company. You will get a privileged view of how top brands drive customer experience while working with executives from globally recognised brands, enabling them to link customer experience and AI to drive business impact and customer-centricity.


Is delivering an outstanding customer experience something that really drives you? Does the prospect of working with inspirational people and companies to make the world a better place send little shivers down your spine? Do you love to really contribute to conversations with customers, pulling on your expertise to help them make informed decisions?

At Lumoa, we believe that our success starts with the success of our customers, and we use Artificial Intelligence to help empower them to make the right decisions based on Voice of the Customer. Our mission is to empower every employee in every organisation to make the right decisions based on Voice of the Customer data.

We are now looking for an experienced Customer Success Manager to support our growth and help our clients succeed in their business. If you answered a resounding YES to the questions above, and you are able to work in our Helsinki office, then Lumoa could be just the place for you.



See more",
Enterprise Architect,"Amazon Web Services (AWS) and DevOpsAWS CloudFormation, Archimate, Employee Benefits, IT architectures, Methodology, Skill Development, System Integration, and TOGAF",Hybrid,Full-time,https://www.linkedin.com/jobs/view/3733334576/?eBP=CwEAAAGLdexsTvloXUU_DLzxALoS43AINeq_YnUhMB1O-nAm0jpgq_j2WPB-roqEBAeXJynGlI8UqNsNHLuYNCSPRtev7KVcsMvDqj26Ff5GaBqfglX4OikI0nnlVReXilKsPadeDhEmdx6h9_MQTTc8lR5sdIxnGBbBdhW1BeFgyoQNAov1TJFE1H0-r0NGNzxaAdcjwwCfSjIC0P__bkG6jK2vs3XuX0nQDBPOOGZvnwfnrI-p9jBeq1X_g-NRVN4sx8ggfqpLkKbZ55MiUIwCMcHxeLIA70AxNFM5o92LrAFrwqqRc7BAEIKsZWmklQM1OGDjWXhREWSQ_c9SCkD9yEdxzHzHw-6a-UTOrGMYhLk9xAeyLscQ_nvWH1xN&refId=7tbcUSYQw0wNUK2Vrisbjw%3D%3D&trackingId=XmgJKhTqaT6wKPuJleg4sA%3D%3D&trk=flagship3_search_srp_jobs,Vuono Group,https://www.linkedin.com/company/vuonogroup/life,"Vuono Group · Helsinki, Uusimaa, Finland  3 weeks ago  · 14 applicants",3 weeks ago,0,"About the job
Would you like to help organisations to become more productive and competitive?

Vuono Group is looking for IT-focused Enterprise Architects who are motivated to achieve concrete results with the help of technology. We help our clients solve critical problems at the core of their business operations.








See more",
"(Senior) Backend Engineer (Platform Infrastructure, Networking)","Back-End Web Development, Databases, and SQLData Architecture, Data Modeling, Database Design, Product Road Mapping, RDBMS, Technical Discussions, and Technical Planning",Remote,Full-time,https://www.linkedin.com/jobs/view/3746632310/?eBP=CwEAAAGLdezYiDeu1d9gUKaLXyKBpyGv9A9AT9aaW1YG-pkrjrwjkMEU1puEqPWD3K5if288bUcclu8Nz3Z2kqr1iILXLCHjamD9gllc0gNy-hJRYuPcqeA8oGWEpZ5BiVeFVej1mQqAC9EiWjsQlTI5saBpQcJF6ZtWU4_iNtGjRdRNUROvX4yCi86jsj8eUqGFTu0LVXB8Ac0oR9I26TOOfRcbzNws_uYc6DSX8YnlUXY3d0HJG87P1hHZAsN2ApeOdWoGXObGjzG8feB_3QPx6QKemdO4fE03drWxRme4MO8OoxsENaGNG6r3hSX156cy4gHRIViScMjEA1VOF58YopTyRC2CLJxS2OpgKM6SC6Q0wUNeRnIgaoyAAxUA-3tMs9rt&refId=7tbcUSYQw0wNUK2Vrisbjw%3D%3D&trackingId=2nWs6KWTR%2Bo2GB9kgT%2B1xQ%3D%3D&trk=flagship3_search_srp_jobs,Aiven,https://www.linkedin.com/company/aiven/life,"Aiven · Helsinki, Uusimaa, Finland  5 days ago  · 14 applicants",5 days ago,0,"About the job
Open source is our beating heart and it’s something that fuels our work and our culture. It’s where we began. It’s where we’ll always be. Our vision is to become the trusted open source data platform for everyone. We are a Cast of over 400 individuals (‘Crabs’) located across the globe. Why Crabs? Because we believe in thinking sideways. And right now, we’re looking for sideways-thinking engineers.

The Engineering team at Aiven lies at the core of our organization. This is a great opportunity to become an integral member of the team as a Senior Software Engineer (Platform Infrastructure, Networking). We look for engineers who can work around problems by finding new angles. Thinking sideways. You will have the opportunity to collaborate with world-class tech people solving the toughest problems, where almost every project you work on is more complex and technically challenging than the previous one. If you relish pushing your technical boundaries, come join us. Because if you can truly think sideways, you’ll never look back.



So, how do we become the trusted open source data platform for everyone? By listening closely to our customers and taking action to ensure they achieve their business goals. You see, the software we create is merely a means of delivering value. Our thinking is customer-first. That’s why our customers are at the front and center of all we do. And in the spirit of sideways thinking, we’re by their side as well. Actively helping them solve their challenges. Collaborating. Sharing. And innovating. In other words, it really isn’t just about who we are. It’s about who our customers are – and where they want to be.



We want individuals who can embody our values of ownership, courage, and openness.

What does that mean in practice?

We take ownership of the problems we solve. What we do is about improving life for our customers, enabling them to meet their goals. So we own our decisions and mistakes. Sometimes that takes courage. But we don’t falter – we take on challenges with confidence. And right at our heart is openness. We’re always open to new ideas – from wherever and whoever they come.

The Role:

We are looking for an experienced backend software engineer to work on our cloud operations platform turning the best open source technologies into frustration-free cloud services. You’ll be part of a team working on the Aiven cloud platform, improving its scalability and reliability, implementing new features as well as extending our product portfolio of open source data technologies

There are specialization options available in the following areas:



What You'll Do:







Don’t worry if your experience doesn’t line up perfectly – we still encourage you to apply! We believe in investing in our crabs’ professional growth.










Our Offer

If you ask us what’s the best thing about working for Aiven, many will probably say it’s the high concentration of talent from around the world that we have here. Enjoy the agile environment of a hyperscale scale-up where you can truly make an impact and have fun while at it.

We invest in you



Make a difference at Aiven



What else

As well as the above Global Benefits, we have regional benefits specific to your country of residence. We would be happy to discuss these further with you during the interview process

Amazing, What’s next

If you think Aiven is the place for you, send us your CV, and we’ll get in touch!



Aiven provides equal employment opportunities to all qualified employees and applicants for employment without regard to age, gender identity, national or ethnic origin, religion, sexual orientation, physical and mental ability, marital and family status or without regard to any other similar personal attributes. Aiven aligns with applicable local laws governing inclusivity in employment in every location in which the company operates. This policy applies to all terms and conditions of employment, including recruiting, hiring, placement, promotion, termination, layoff, transfer, leaves of absence, compensation, training and any other terms and conditions related to employment.

At Aiven, we are committed to providing reasonable accommodations for qualified individuals with disabilities or special needs in our working environment and job application procedures. We make all reasonable accommodations for persons with disabilities or who otherwise need support to thrive in the workplace. We are committed to continuously improving workplace accessibility. There is an option to request a discussion in the application process but if you have any questions before applying please write to us at recruitment@aiven.io.
See more",
Lead SAP Enterprise Architect,"Architecture, Business Architecture, Business Solutions Development, Cloud Applications, Customer Requirements, Data Architecture, Interpersonal Skills, SAP HANA, Solution Architecture, and Statutory Accounting Principles (SAP)",Hybrid,Full-time,https://www.linkedin.com/jobs/view/3736020766/?eBP=CwEAAAGLdezYiHyc84apY9LZ3Z1xgwHclbiR2VHOdCZwkEmMPC-50cm-E3qDwBkg-w-6BbeNapjizzemNUHcfeSzkNpu-ssxOCiJmpD1-9HZbItKw4iVsHmAFLBQoDi94uH7SMfJeffobkWYXVQXh9JTksDsPeL_AlpppGQMRG1IjKxTScygVRw59ZsX5-_gG4q0hjW2iHUroltSZpwfwGg3X4bYoTQZeikxQDh6qzRKcGlKyoIWBaAfeDYApb4qOFyraTXJxQbCekuL-ZqDXLfJ_Pexk9rKQ1K_OCxN1utIIooqwxP0H2wZoM9ooUF1u5lskWlCYsY9mP6yoti2yhaX_enbQXWd9KRKEymzJr17mr8DrM-ai7Ar5QsExXRMee_O9laT&refId=7tbcUSYQw0wNUK2Vrisbjw%3D%3D&trackingId=6CipYQNe1QWY1KIZP1838g%3D%3D&trk=flagship3_search_srp_jobs,Fujitsu,https://www.linkedin.com/company/fujitsu/life,"Fujitsu · Uusimaa, South Ostrobothnia, Finland  2 weeks ago  · 8 applicants",2 weeks ago,0,"About the job
Job Description

In Fujitsu's Business Applications unit (BA), we have about 400 top experts in software development and services, and we happily and proudly participate in keeping the important functions of society moving. You can encounter software developed by us, for example, when paying for your purchases at the supermarket self-checkout or when doing business in the digital services of your municipality.

We are now looking for a



to join our team in Helsinki or Turku. Fujitsu’s empowering Work Your Way -hybrid work

model will give plenty of freedom to work remotely or in the office.

The person we are looking for needs to have a strong SAP background with an understanding of the Customers' total application portfolio and the business value gained by digitalization and application modernization. Having an enterprise architect mindset and being able to “connect the dots” between business and IT is a prerequisite. The Focus of the work will be on providing consultancy services regarding the digitalization roadmap, developing our solutions and offerings in the selected areas as well as running and managing the innovations for customers on the new solutions.

We are working closely together with customers from manufacturing, public sector, logistics and retail industries, so expertise and experience of these business sectors is highly appreciated. The key SAP products are S/4HANA, SAP Business Technology Platform and Cloud solutions like SuccessFactors Digital Manufacturing Cloud and Analytics Cloud. The understanding of Cloud solutions and Hybrid landscapes is essential for the success in this role.

The position requires an innovative and motivated individual who is able to work under general direction, but with a high level of autonomy, uses extensive knowledge and skills obtained through education and experience to design a high-quality solution architecture and make recommendations to meet the customer's requirements. People skills are as important as technical expertise in order to earn the trust and confidence of our customers.



This is a challenging yet rewarding role in one of the world’s largest ICT companies. You will work in an open atmosphere supported by professional colleagues, have the opportunity to develop your skills and work in a motivating and truly international environment.



We can give you a lot of freedom within the role and the possibility to work with major clients, local and global companies, and their exciting projects.

At Fujitsu we put a lot of pride into our soft values that have been identified by our employees which are trust, aspiration and empathy towards one other. Our employees are highly valued and appreciated in many ways. Along extensive benefit package, we also place importance on professional growth and career development and actively continuously develop a workplace where everyone feels included and can succeed and achieve their highest potential.

If you have any questions regarding the role, please reach out to our Head of SAP Suvi Albert, suvi.albert@fujitsu.com

Please apply for this role either through LinkedIn or our career site. We are looking to fill this role as soon as possible and therefore would love to hear from you soon, bythe latest.

Please keep in mind we are not able to offer relocation package and therefore hope you are based in Finland. All our new employees will undergo security clearance procedure.
See more",
Embedded Software Engineer (GNSS Measurement Engine),"Analytical Skills, English, and Python (Programming Language)Embedded C, FPGA prototyping, Global Navigation Satellite System (GNSS), MATLAB, Signal Processing, Software Verification, and System on a Chip (SoC)",Hybrid,Full-time,https://www.linkedin.com/jobs/view/3749261946/?eBP=CwEAAAGLdeze_Gmuv8srG7LsvprtoZE-Is1if3lzUclk3MNnxhmDZTxO6z_61M-FKdImHjs5sC50BJoFBogEelhzE2csfSLMHg2YkXKbbLmauCcFPnT7H3LWvzld693umfrZ2NpzcY1HLoZWnzDHGtJ8YZJolIBoeuo8ux4hdOQw0Y_MkwgbNFVHKUSHe25oZ_CDuMMiJN616SmyDYV8QGPegvZzRzU6hAuQT5FUm4NUFAH-8Z3PdKUFvUZB5CvhK4sRacv1P-QW-bMF5mDqmENhCgO2cT10BeTovUsYnny5SztkNXyvgoJOUV_vg7zm635top968U9TkQIewWFPkXEShkwWoYWGtEAu_vlODcfl6iNiS2k4izSLqB564ZT59lXv0VLX&refId=pFXWh6uD4mtzD2zSnpdiZg%3D%3D&trackingId=7A1iFg4aMqkaFrT1NwlmjQ%3D%3D&trk=flagship3_search_srp_jobs,u-blox,https://www.linkedin.com/company/u-blox/life,"u-blox · Tampere, Pirkanmaa, Finland  2 days ago  · 10 applicants",2 days ago,0,"About the job
u-blox (SIX:UBXN) is a global technology leader in positioning and wireless communication in automotive, industrial, and consumer markets. Their smart and reliable solutions, services and products let people, vehicles, and machines determine their precise position and communicate wirelessly over cellular and short range networks. With a broad portfolio of chips, modules, and secure data services and connectivity, u blox is uniquely positioned to empower its customers to develop innovative and reliable solutions for the Internet of Things, quickly and cost effectively. With headquarters in Thalwil, Switzerland, the company is globally present with offices in Europe, Asia, and the USA. (www.u-blox.com)








See more",
Serbian Transcriber,"Research SkillsAnnotation, Attention to Detail, B2, Communication, Computer Literacy, Quality Control, Serbian, Transcription, and Typing",On-site,Full-time,https://www.linkedin.com/jobs/view/3730767606/?eBP=CwEAAAGLdeze_Z8B6X5NHTEmgdadiMIzqVC2KgRfARslsgST1BkjSIld7gY-PXcb6zY9SMfAZTrhHyeMQ-K3Kj5MMdL9ecJqsp29GDz7mIRFRSs3pab9zSN6ayk83KV243Y2M0MqVDmZAk6YAQkyYhpjajCZehL9jxOpSBx6M64lcJNfNLWDcuuAri3JOUgOumRVLPGwK1YiZba4HaVAmpqTQ3ZRKp0lwQgL-EOhaLaVYhHOPqHe5tEblZF1txGtOidESBGw5CMqiY2qeGRluxwNB4oJcAfmgfwL8-gEq7wEcSrqIqnD4Gaq5PQFzB6I0pJeNJXJGb0XJ0UwGEBYRAFyIHtIUbiGQGdHvYWKcTRX26khwoqCZ-rEZGs2GU_x4_qioRi9&refId=pFXWh6uD4mtzD2zSnpdiZg%3D%3D&trackingId=Mnck6wXHRgUq2RhmClpeOg%3D%3D&trk=flagship3_search_srp_jobs,TELUS International,https://www.linkedin.com/company/telus-international/life,TELUS International · Finland Reposted  6 days ago  · 3 applicants,Reposted  6 days ago,0,"About the job
TELUS International is looking for transcribers to join the team in Tampere. Transcribers work on the international aspects of artificial intelligence (AI) tools and improve their ability to understand and respond to the user accurately.

RESPONSIBILITIES:


SKILLS AND QUALIFICATIONS :


PROJECT DURATION:

Starting: ASAP

Until December with possibility of extension.

WE OFFER :


If this opportunity sounds appealing to you, apply now!



ABOUT US:

AI Data Solutions

Creating and enhancing the world's data to enable better AI via human intelligence.

We strive to enhance the world's data to enable better AI through human intelligence. Our team of data, technology, and project management professionals works with companies to test and improve machine learning models. We handle various data types, including text, images, audio, video, and geo. Our solutions improve AI systems in multiple applications, such as advanced smart products, improved search results, expanded speech recognition, more human-like bot interactions, and more.


TELUS International is looking for transcribers to join the team in Tampere. Transcribers work on the international aspects of artificial intelligence (AI) tools and improve their ability to understand and respond to the user accurately.


Serbian

EEO Statement

At TELUS International, we enable customer experience innovation through spirited teamwork, agile thinking, and a caring culture that puts customers first. TELUS International is the global arm of TELUS Corporation, one of the largest telecommunications service providers in Canada. We deliver contact center and business process outsourcing (BPO) solutions to some of the world's largest corporations in the consumer electronics, finance, telecommunications and utilities sectors. With global call center delivery capabilities, our multi-shore, multi-language programs offer safe, secure infrastructure, value-based pricing, skills-based resources and exceptional customer service - all backed by TELUS, our multi-billion dollar telecommunications parent.

Equal Opportunity Employer

At TELUS International, we are proud to be an equal opportunity employer and are committed to creating a diverse and inclusive workplace. All aspects of employment, including the decision to hire and promote, are based on applicants’ qualifications, merits, competence and performance without regard to any characteristic related to diversity.
See more",
"Senior Product Manager, Events Handling/Profile","Ad Serving, Ad Tech, Critical Thinking, Customer Acquisition, Key Performance Indicators, Mobile Advertising, Mobile Application Development, Product Road Mapping, Product Strategy, and Technical Requirements",Contract,,https://www.linkedin.com/jobs/view/3738931457/?eBP=CwEAAAGLdeze_e2QmOyjoq9sFQSBWQyKK-rgJJnXdwAVFgP6t4gyHc4sbBmhag0Ey1jw678f_6oO9GdLZOdZoKwLzzDxGa8T5jaA2-3jKRVZjGNI7EiwxrkiUftXw3181IGKIbK1n7bCKxl7kiO8E3Y3syR7JRm96Duxx2zuxPqFkSCr5ZiWWzp3WCBPQB-A0W4m-QBxIlUID9c_SMHBG3SAJckWZA6rey-nukXtd54ThvXr3Fom8tDEK9aN4bsSjirNvZwtGKTaM3cV-ACCQbtzprnoX3U4Khm4ny2j_Avj911-mHqveJBg4vOm9BBp3T8G9RDcOkIjC0gsJgfuxBVgZgrR399Xd09RfuiRm-5ojCZhmwi1F6hBa7s9-2FTk17OfYml&refId=pFXWh6uD4mtzD2zSnpdiZg%3D%3D&trackingId=ESzeEa6BXeg6vlzEE40iYg%3D%3D&trk=flagship3_search_srp_jobs,Unity,https://www.linkedin.com/company/unity/life,"Unity · Helsinki, Uusimaa, Finland Reposted  2 weeks ago  · 12 applicants",Reposted  2 weeks ago,0,"About the job
We believe work is better when people are in the same physical space together. At Unity, we offer a hybrid-first approach that fosters the alignment and connectedness we get from being together while retaining the benefits of flexibility. Employees are expected to work from an office on average 3-days a week unless otherwise agreed with the company or specified in their employment contract.



We are on the lookout for an experienced Senior Product Manager to join our innovative Data Team. In this role, you will be at the forefront of shaping and optimizing our data-related products and services, with a specific focus on user profiles, events handling, and related functionalities. Your work will play a pivotal role in enhancing the data infrastructure that fuels our platform and empowers our clients to make data-driven decisions.

You will draw upon your past experience working with all aspects of product management from research to roadmapping. We value prior experience in mobile advertising, user acquisition, and advertising technology in a fast-growth company or a software startup. We are also super interested in inquisitive and passionate people above all. In addition to your solid understanding of product and Ads, you’ll use your communication skills, both in writing and in person to work closely with data scientists, engineers and most of all our other product teams across the globe! Helping bring new services to market!


















Unity (NYSE: U) is the world’s leading platform for creating and operating real-time 3D (RT3D) content. Creators, ranging from game developers to artists, architects, automotive designers, filmmakers, and others, use Unity to make their imaginations come to life. Unity is the foundation upon which the world’s most powerful digital content is created. Specifically, Unity’s platform provides a comprehensive set of software solutions to create, run and monetize interactive, real-time 2D and 3D content for mobile phones, tablets, PCs, consoles, and augmented and virtual reality devices.

In the fourth quarter of 2022, more than 70% of the top 1000 mobile games were made with Unity as derived from a blended number of the top 1000 games in the Google Play Store and Apple App Store. In 2022, Made with Unity Applications had more than 4 billion downloads per month. For more information, please visit www.unity.com.











#SEN

See more",
"Director, Finance & Strategy, Operations and Quality","Accounting Standards, Business Planning, Finance, Financial Analysis, Financial Planning, Financial Reporting, Financial Statements, Key Performance Indicators, Reporting & Analysis, and Trend Analysis",Hybrid,Full-time,https://www.linkedin.com/jobs/view/3736722746/?eBP=CwEAAAGLdeze_ScGbDK6HoLN6k5EbURcrvc829aiXwjk98cGPwpAUb1yRPaZbZc0RDIU5aw6RBHrS-M7fpRIjBAr6bECUZptqMwpjwHV2ja0IoBY9VLEYdog9yegzZEsM66nvGskwXHmuZEhgsc3Pr6H6O-bjtRuDcu4OyXucl0JfNiNhFiJMtxwNQsnC5Mgf55dcxF3lUYWENF3TmcDR5HmglzqrPPTCWpg4YcSbaPPUmFIlGmMeI5ucV9Izivi6i60UnEM4CFEsBVV3oPBGqlh-hY36ovWTbldlXdpwuSKcBbJm20g4SG9EENNRlaNXx2E7RQRdL97SS_nzGT5ywffvUF-KH2BZYioWqkaQrpfg3TYF_APJvMbKG0XAmrpg8CrmtnR&refId=pFXWh6uD4mtzD2zSnpdiZg%3D%3D&trackingId=tkO%2BI5xEIe3po0HA6D6TGw%3D%3D&trk=flagship3_search_srp_jobs,Wolt,https://www.linkedin.com/company/wolt-oy/life,"Wolt · Helsinki, Uusimaa, Finland  2 weeks ago  · 21 applicants",2 weeks ago,0,"About the job
Job Description

We are seeking an experienced Director, Finance & Strategy to join our team, supporting the Operations and Quality global function.

Operations and Quality is responsible for our global courier operations, support operations as well as trust & safety. The function ensures we have the right courier supply balance, improves efficiency across our courier operations and helps courier partners deliver more with fair compensation. The function also drives the development and execution of comprehensive strategies, policies and initiatives as we’re pushing to have the best real-time customer support in the world.

This is a key role for the success of Wolt, strategically and financially. In this role, you will be contributing to our success through owning the Operations and Quality profit and loss statement from a finance perspective, supporting the function leadership in establishing a vision forward, setting ambitious targets and supporting in reaching them. Your work will cover performance tracking, developing financial models, analyzing data and providing valuable business insights for decision making. You will be the key financial and strategy partner for Operations and Quality functions in Wolt globally. You will build and lead a team dedicated to these efforts.

This role is located in the global Finance & Strategy team, closely partnering up with our Global Head of Operations and Quality. In your work, you will also collaborate closely with accounting, analytics, product and local market teams. Our finance and analytics teams provide the treasure trove of high quality data for you to base your work on, and you will jointly develop our reporting and data structures with them to enable us to do even more. There are exciting opportunities in product development, and you will participate in that work, helping us prioritize our efforts as we unlock even more possibilities for us and our partners to succeed through technology. Ultimately, our local markets are executing the plans and you will work closely with them to make our visions become reality.

Responsibilities:





Our humble expectations:





If you are excited about working with the nicest people, in a high-growth environment, taking ownership, and being part of an ambitious team, then click below to apply, and let's get the conversation going!

What You'll Get By Joining Us:



If you have any further questions about the position, you can turn to:

Kalle Sundell, Talent Acquisition Partner - ta-hq@wolt.com

Please note that. You should submit your application through our careers website!















See more",
"Business Controller, Business Reporting & Accounting, Energy Storage & Optimisation","Accounting Standards, Budgeting, Business Analysis, Business Control, Business Planning, Finance, Financial Reporting, Project Cost, Reporting & Analysis, and SAP FICO",Full-time,,https://www.linkedin.com/jobs/view/3697381311/?eBP=CwEAAAGLdeze_bgHYRBGS_8wguJIhJvD4v31q1zHu4aBiZIQd4e2tNNwb4CpO_bUaOpNN9ZDaz4Y8HwpA9s9e6MCRKW3VAvb3f4aw-y8b-nxt5DbYmlQX86c2BITWFWpqW056m_w4QfRi79DDjXnmib890Yu3vC1E1IIcfP0yZT2V9eXfGx7OR2aTzQM3N-R_rnCqPst4LkP1odFFBJmKweFWEzPHiAmL3viAiOrQSfoBJogPmHtRIeCTzUfSyCIU-ceBblpSao4f7tHuZzf4Ugzy3ddXJCmM209mjPJ3o5h2OQvr6TbHLxjgwz17wNNJ3b7l5FrvRa8FomQRW_D-xO3f5GK713YQnyJQOLxZUJ_rif1_tCFeFR4Bwtl0adjqbvaKmJo&refId=pFXWh6uD4mtzD2zSnpdiZg%3D%3D&trackingId=q%2BJbJgbsJoMTVJryxYlw8g%3D%3D&trk=flagship3_search_srp_jobs,Wärtsilä,https://www.linkedin.com/company/wartsila/life,"Wärtsilä · Turku, Southwest Finland, Finland Reposted  2 weeks ago  · Over 50 applicants",Reposted  2 weeks ago,0,"About the job
Wärtsilä Energy Storage & Optimization (ES&O) is the leading global energy storage optimizer. Our mission is to deliver integrated energy solutions that build a resilient, intelligent, and flexible energy infrastructure - unlocking the way to an optimized renewable future. By integrating renewables, energy management technology, and storage with traditional energy resources, we reinvent clean energy production from the largest and most complex grids to the most remote and essential microgrids. We play a key role in Wärtsilä’s vision towards a 100% renewable energy future through flexibility, reliability, and integration for a more sustainable world for us all. The position is permanent.



Location for position is in any key Energy Storage location with hybrid remote work possibilities. The main locations would be Finland, USA, Chile, Canada, UK and Australia.









Last application date: 01/11/2023



You will be a part of a global organization with local presence and work in an exciting and dynamic working environment with highly motivated and skilled co-workers. We offer interesting and challenging work tasks, as well as personal and professional development in a great team. If you feel excited by being a part of this working environment and think your personal skills and qualities match the job requirements, we look forward to receiving your job application.

We look forward to hearing from you. Qualified candidates must apply online: https://www.wartsila.com/careers

Individuals hired for positions that require on-site customer interactions and/or in-person travel may be required to be fully vaccinated against COVID-19 or other country-specific vaccinations, unless otherwise prohibited by law.

Wärtsilä North America values our employees. We offer a competitive salary and comprehensive benefits package. Wärtsilä North America is an EOE/AA employer. Successful applicant must be authorized to work in the USA without sponsorship.

#esocareers

#wärtsiläenergy

See more",
