job_title,required_skills,job_type_1,job_type_2,linkedin_url,company,company_linkedin_url,location,posted_date,applicant_count,job_description,benefits
Payroll Analyst,"Account Reconciliation, Accruals, Balance Sheet Review, Balance Sheets, Estonian, Finance, Payroll Administration, Payroll Processing, Prepayment Processing, and Social Security",On-site,Full-time,https://www.linkedin.com/jobs/view/3728338944/?eBP=CwEAAAGLV3HHjowZ_Nhg3BQ2CbCfGV9JneX13POI4CUF6MnP1EhN-qTBi22uyeXlLQ_eVExFRT8txIpfDm85kEY1VQ6NSWQ_MHdhW5viL_E6Io6z7bGBfbgsTjnZ4CT_Mxn5Ts226s3N4tB-b0I3h-ibDxyw-yRrjh_u8cLFz8-GxQ0bpgL1GFvLsL5X6JjQrevndLM8xCWI462NAWRxFYMCqrnXbBZh7ygI_vnBuOXp-mU07Mi-bC9mnmc1bvsl2l25LfuMjtvYqjCyglBv4y2GRIrFS83UZN4A0idyJhz7vusm9U_LichAZnjs5CfxFDa2e3t_OddnfnXai4ko_eaUm-upi8egwETCYWj6u2iuqr0JP6grIa0xDe5eTdJyqSB87XkkjaY&refId=kG4g5JPuKZyyYx5yWj3cAg%3D%3D&trackingId=WSlaSmkD7J8%2FBUtLU15SDQ%3D%3D&trk=flagship3_search_srp_jobs,Trimble Inc.,https://www.linkedin.com/company/trimble/life,"Trimble Inc. · Espoo, Uusimaa, Finland Reposted  4 days ago  · 21 applicants",Reposted  4 days ago,0,"About the job
Job Description

Position Title: Payroll Specialist, Finland

Department: Corporate Finance

Espoo,Finland

Are you a payroll professional seeking a new challenge in a growing international business?

If so, we have an exciting opportunity for you to join a new trans-European payroll function, where you will have the autonomy and opportunity to assist in shaping our payroll processes for Finland and Estonia.

Reporting into our International Payroll Owner and working closely with internal and external stakeholders, you will ensure our employees across Finland and Estonia are paid correctly and on time including annual pay reviews as well as annual bonus and monthly commission schemes.

Alongside this hugely important task, you will work with your colleagues on high-impact payroll projects; including the migration of payroll onto a new payroll system. And as we grow as a business there’s a likelihood that you will also lead on TUPEE payroll projects and folding acquired businesses into our payroll function.

You will also gain an understanding of other European monthly payroll processes by working closely with your colleagues and providing country specific support as necessary.

Ideally, you will live within a reasonable commute of our Espoo Head Office but there is the option of Hybrid working available for this position.


This function will manage, prepare, document, and disburse payroll checks, payroll taxes, and employee benefit payments for Finland and Estonia. This role works closely with Trimble’s People eXperience (human resources) team to make sure the process goes smoothly. In addition, this role is responsible for creating reports illustrating payroll expenditures, including such items as tax payments and benefit plan disbursements. Some additional day-to-day activities are:








We believe in celebrating our differences. That is why our diversity is our strength. To us, that means actively participating in opportunities to be inclusive. Diversity, Equity, and Inclusion have guided our current success while also moving our desire to improve. We actively seek to add members to our community who represent our customers and the places we live and work.

We have programs in place to make sure our people are seen, heard, and welcomed and most importantly that they know they belong, no matter who they are or where they are coming from.

See more",
Database Specialist - Tietoevry Care,"Data Warehousing, Databases, and SQLCommunication, Database Administration, Database Design, Microsoft SQL Server, Optimization, SQL Server Integration Services (SSIS), and Stored Procedures",On-site,Full-time,https://www.linkedin.com/jobs/view/3739780992/?eBP=CwEAAAGLV3HHjrBqK4pUVjmz_DSSY6zYhOTyA3zZT4WfrZl68DUzDW-e4YPpY8yUGsNhIGBmXy-WeyO2Yd6x6izBpurHYBtF7fjaRNcwUMgEktJMQ76Ybax9caED8M6o2sInqWmCwCk-oGcfLSuHjsN-j_zhqTqT1UtGlPsZzRZC34bbzizT7F7lNl56lQ_NTZT7CAnZBE_aWXxO7nvOeFVXu7o61ck70x9T7xc5z8b2gUDGREdoVx-Plt96w8ZFgw7uJ9HsEDb-3bMPR0uHsz6ayDEpBj87Chopk8CrhFtiYCefMZ0Ik_cewwn-yW1YG9wbPvOyEoS65vfZmztsXq6LTUJm0ETOMT53ivsiJxK9xNYrZLnkoxeEoziKVhr9RHXFrRKuUX4&refId=kG4g5JPuKZyyYx5yWj3cAg%3D%3D&trackingId=gNolfeWIQP8WHRrNXsKaLA%3D%3D&trk=flagship3_search_srp_jobs,Tietoevry,https://www.linkedin.com/company/tietoevry/life,"Tietoevry · Tampere, Pirkanmaa, Finland  6 days ago  · 9 applicants",6 days ago,0,"About the job
You may apply to Tietoevry by selecting Apply and fill your application details to the form. You may also Apply by using LinkedIn and populate details to your application from your LinkedIn profile.

Database Specialist - Tietoevry Care





Tietoevry Care is modernizing the Nordic health and social care sector with modular, open, and interoperable software. We develop and deliver high quality software solutions and services that enable healthcare and welfare professionals to do their work even better and with higher efficiency - have more time to care.

We are a global team of professionals working on providing products and services to different sectors from intensive care to laboratory and social care. In addition to working closely with our customers, we also have our own products that we build and develop for various fields in society. From enabling healthcare professionals to spend more valuable time with their patients to providing data for professional athletes to achieve even better results, we make all that possible. With us you can build technology for the good of society and make your mark on the health and wellbeing of people in need.



Curious and engaged Database Specialist to create great software solutions for healthcare and welfare sector in the Nordics

We are looking for a Database Specialist to work withhealthcare products where you will contribute to simplifying everyday life for patients, professionals and customers.
















As a person we believe you are a team player who takes action and demonstrate responsibility to organize your work and solve your tasks. With our agile end to end development process you will continuously both learn from and coach your colleagues, so communication is important for us. Technology is developing fast, so learning new cutting-edge technologies is something you strive to do.

At Tietoevry, we offer you professional growth, meaningful projects, open culture and an outstanding work-life balance! We provide a flexible hybrid work model as part of our culture and ways of working.



We look forward to hearing from you! We will fill the position as soon as we find the right person, so we encourage you to apply today. If you have any questions regarding this role, please contact the hiring manager @r Teijo Mustonen (teijo.mustonen@tietoevry.com).

We perform background checks on all final candidates.

Tietoevry declines calls from recruitment companies.



See more",
NAS Architect,"Amazon Web Services (AWS), Google Cloud Platform (GCP), and Microsoft AzureCommunication, Data Center Relocation, Digital Authentication, Enterprise Solution Design, Network-Attached Storage (NAS), Requirements Gathering, and Technical Solution Design",Remote,Full-time,https://www.linkedin.com/jobs/view/3735051851/?eBP=CwEAAAGLV3HHjsuwiqgbcPif6qLgY4xYIZWyBUxlQFMNVLl5xHNfCxJOoB1V63tkJFz56DKJwornrwm4oiFp94DTiFiUusgnTz4JFACXYUEBz8vwUiSPtuOUAnbE9tEbBtd0XOH3HQ4Y0QKQLVWvqlkwxJFJRPekwPxOCGnNLu-D19JuTax0LbO1lJi9JPl31BJkTkLhcQB9HxrYPkFWR1XaDf3GjjUXWlk0NbSmm_PoG6HVInREPWBfNmwiOsRR5FYPNnj7Q3tluBEGqAV7P7vEyrpOOvh4Y7Q8mAefoKyAigThfDpPJEIUF-xAIVek3S5ouWUwnWZF9uxyeWhiCtKCn4FJhrzABM9liHo4ywkfPHvw9Uyjy1iOn-R6znY7GwMaU3IGhfY&refId=kG4g5JPuKZyyYx5yWj3cAg%3D%3D&trackingId=EBcRApIA0AsGL4EPGlY1Qg%3D%3D&trk=flagship3_search_srp_jobs,"Nordcloud, an IBM Company",https://www.linkedin.com/company/nordcloud-ltd/life,"Nordcloud, an IBM Company · Oulu, North Ostrobothnia, Finland  1 week ago  · 0 applicants",1 week ago,0,"About the job
Join Nordcloud and make your mark on the European IT industry. Help our clients thrive on their cloud journey in solution areas such as infrastructure, migration, data, and security.

Currently, we are looking for a NAS Architect for our team in Finland.

Your daily responsibilities:


As we have varying opportunities to work internationally, somein Finland and other locations in Europe.





We encourage you to, even if you don’t meet all of the requirements. We value your growth potential and enthusiasm!




Please read our Recruitment Privacy Policy before applying.



Nordcloud, an IBM company, is a European leader in cloud advisory, implementation, application development, managed services, and training. We are triple-certified across Microsoft Azure, Google Cloud and Amazon Web Services, and we are recognized as a 'Visionary' by Gartner for Public Cloud IT Services. With 10 European hubs and over 1300 employees, we are known for our innovative cloud-native solutions and we have delivered over 1000 successful cloud projects.

Learn more at nordcloud.com and follow the #NordcloudCommunity.

See more",
"Senior Developer Relations Manager, Researcher Engagement","Analytical Skills, Computer Science, and Pattern RecognitionApplied Mathematics, Communication, Computational Physics, Computer Graphics, Developer Relations, High Performance Computing (HPC), and SDKs",Full-time,,https://www.linkedin.com/jobs/view/3689173189/?eBP=CwEAAAGLV3HHjpS3Kw6QCYQ7wWN7UZoR069C71-686L3tn3Cb9yUX10InFj7LK0YCYZffCssQH2ow-t7Nb_kO-zPisjyXw0bz2vXAlwg0opWlEDwjLSH5LkodpUXESiITO97m2sHi4YZF0KDwt8NrYnquc_h7Xg7AJEvJbUInKzx_DIDXnzbC0eBi4rSXMHYCqzYUQyTaUDMZQQmCLcfgJ3HnxsHCFHwglpqTifiT3585_npg9tgOaHcWxE_UWEOmSjGJ-ZFvdeHuH6J0RD3oMC8ebL48FwEQ4Q_dWg5WxMQDvpGFV4mtsCH8M1plxkt1nflYNoeDV0U1JpnUG89BMSwwM9mlBJZUpRVqj9lwS5r5NcYeAxnrmIPYywnZuqBPFZGXo7P-c8&refId=kG4g5JPuKZyyYx5yWj3cAg%3D%3D&trackingId=Kplx5bizGnd%2B6dKhwn%2FEug%3D%3D&trk=flagship3_search_srp_jobs,NVIDIA,https://www.linkedin.com/company/nvidia/life,"NVIDIA · Helsinki, Uusimaa, Finland Reposted  1 week ago  · 33 applicants",Reposted  1 week ago,0,"About the job
We are looking for a Developer Relations Manager to lead and expand NVIDIA’s engagements with the research community in EMEA . This is a dynamic, leadership role responsible for strategic relationships with top researchers and premier academic institutions, guiding and contributing to programs that help researchers solve their most challenging computational problems using NVIDIA’s technologies and platforms.

In this high-profile position you will serve as an expert in research topic areas such as generative AI, LLMs, simulation, computer vision, graphics , and drive engagement with top researchers to increase NVIDIA SDK adoption. You will play a significant role in defining use cases for NVIDIA’s products such as NVIDA NeMo, Modulus, Omniverse, Deepstream, Clara . Ideal candidates will have a technical background in accelerated computing, computational science, computer vision and deep learning . Growing and cultivating relationships with the most influential researchers leading the AI revolution is a critical mission. This role is very closely aligned with our strategic priorities.













NVIDIA is widely considered to be one of the technology world’s most desirable employers. We have some of the most resourceful and hardworking people on the planet working for us. If you are creative and autonomous, we want to hear from you!

NVIDIA is committed to fostering a diverse work environment and proud to be an equal opportunity employer. As we highly value diversity in our current and future employees, we do not discriminate (including in our hiring and promotion practices) on the basis of race, religion, color, national origin, gender, gender expression, sexual orientation, age, marital status, veteran status, disability status, or any other characteristic protected by law.

See more",
Marketing Operations & Project Management Manager (Music Content Lead for priceless.com),"Communication, Confidentiality, Creative Problem Solving, Marketing Operations, New Product Rollout, Problem Solving, Project Coordination, Project Management, Relationship Building, and Training",Hybrid,Full-time,https://www.linkedin.com/jobs/view/3733215827/?eBP=CwEAAAGLV3HHjpqLYVv3MM_yVMgHfOzhHhj9Z4k7FKBG1GRBBniwaB2CC9TQqPCW_T6amf0iQvi0NEbhs5lr2mqF83rFZFqBsPV7eVQ8Q2Ebjmz_p94QMRkfWtLPcLnF35hM8tXXtiqiwwS1QBigrDvESSKZUkShzI3nmkZuqrvCZ-6atCtpmURaxOPBi4_1zHyPrJl-neOL3F6_hCtmhSE_STJ4hwRhxhdnY_20Vd42xvxEmi4RTH4ofGLVwyglRWBmmZ4aLlxVbK98AeH-woOV2XsL2j_-J2RiMbMI5EEfPQvlIAaF2x07A7WCURbOAjgFZyYT2RIhL9cIVqA90j6Bxpnv7bC2rb-U93Wqdd4fc4yYhPTJ0C7Bi_FEtTBgVyXiWdJVnu4&refId=kG4g5JPuKZyyYx5yWj3cAg%3D%3D&trackingId=QUUas%2FaPYA%2BYmVgXjWpGZw%3D%3D&trk=flagship3_search_srp_jobs,Mastercard,https://www.linkedin.com/company/mastercard/life,Mastercard · Finland  2 weeks ago  · 74 applicants,2 weeks ago,0,"About the job
Our Purpose

We work to connect and power an inclusive, digital economy that benefits everyone, everywhere by making transactions safe, simple, smart and accessible. Using secure data and networks, partnerships and passion, our innovations and solutions help individuals, financial institutions, governments and businesses realize their greatest potential. Our decency quotient, or DQ, drives our culture and everything we do inside and outside of our company. We cultivate a culture of inclusion for all employees that respects their individual strengths, views, and experiences. We believe that our differences enable us to be a better team – one that makes better decisions, drives innovation and delivers better business results.



Marketing Operations & Project Management Manager (Music Content Lead for priceless.com)

Marketing Operations & Project Management Manager, Music Content Lead for priceless.com

Location: Helsinki

Responsible for: Finland and Denmark

Who is Mastercard?

Mastercard is a global technology company in the payments sector. We power payments and provide products and services for individuals and industries all around the world. Our people, technology, data and brand provide the capabilities that drive our success. We believe in connecting people to priceless possibilities.

As a company, we know that our success is driven by the skills, experience, integrity, and mindset of the talent we hire. By building an inclusive, world-class culture, our employees have once-in-a-career opportunities to be a part of teams that have a greater impact on our community and our world. We invite you to join our team to find out how you too can start something priceless.



The Priceless Platform team operates with a start-up mentality within the broader Consumer Marketing team and Mastercard. The goal of this team is to build out the Priceless Platform to be the hub for all consumer-facing content across Mastercard for B2C (www.priceless.com), and a revenue-driving product solution for B2B2C (for Mastercard B2B customers who can leverage the Priceless Platform via API or co-branded microsite to engage their cardholders). Content creation & management plays a critical role to achieve our targets liked to Priceless Platform.

The Priceless Platform team is creating a new team fully dedicated to managing music. We are at the beginning of a new journey, and to start we are looking for a Marketing Operations & Project Management Manager to serve as a Project Lead for all related to content linked to music and go to market strategies, responsible for the following countries: Finland and Denmark. On top of this, the selected person will lead operations with a group of assigned banking partners in the Nordics Region, based on business opportunities.

Our music program is focused on concerts pre-sales ticketing opportunities as well as priceless experiences creation & execution in the music space. And this role will be responsible for managing the end-to-end processes required to leverage our partnerships in the music passion space, as well as building the go to market strategies and plans for each concert opportunity (supporting Sales Team in the monetization objectives with B2B customers as well as market wide implementations and supporting local marketing teams in each market to deliver best in class content).

This new role is part of the Global Priceless Content team and will work with many stakeholders across the Priceless Platform team (including, but not limited to the sales leads, regional leads, country managers, production team, development team, and operations team) and the broader Mastercard organization (including, but not limited to legal, privacy, regional marketing, local marketing, customer account management, and data & services teams).













All activities involving access to Mastercard assets, information, and networks comes with an inherent risk to the organization and, therefore, it is expected that every person working for, or on behalf of, Mastercard is responsible for information security and must:

See more",
Full-Stack Engineer,"Computer Science, English, and Software DevelopmentApplication Development, Code Review, Project Teams, Software Requirements, TypeScript, Web Application Development, and Web Applications",On-site,Full-time,https://www.linkedin.com/jobs/view/3729183764/?eBP=CwEAAAGLV3HHjmwYE353K3vC21wg0eZDlOr1TREDAiUTvnCp_Bluj-aqpwsaBa9stfpJFryc6dHTTfGhEdVUiyoj9RFgdJ_bBoUCQ-zu4VXamG7ceYCC609TNri282aN-cEJeGA3EIaSVWI78QqPdIGzjJohW_GZW6iETcfPcisTBMMzjGvYQUXUqTz9kOTCC2UZ8C841_fZB9Up3rMRUKl_VX3RDyc-B5cped3LkGjn_QotPTXV2CGuxjw3pyBCmukurAFUlNsnIu_kzLr3e6Uou2EsDpE6KtZNaY7wSDIRAu74oMzvYryzwov2l_lrm82ZekQaF5YunUkrXFX-b_LPiFYPry-uYNtQoS08FPevL_To36ADuSNrYUJG7z8seBKiEynwTVVrQg&refId=kG4g5JPuKZyyYx5yWj3cAg%3D%3D&trackingId=3Ue3ice9NFULuXrnTHEDWw%3D%3D&trk=flagship3_search_srp_jobs,Elekta,https://www.linkedin.com/company/elekta/life,"Elekta · Helsinki, Uusimaa, Finland Reposted  3 days ago  · 113 applicants",Reposted  3 days ago,0,"About the job
We don’t just build technology. We build hope.

Here at Elekta, you will make a difference. We design and build technology used to treat cancer patients worldwide. Join us in building technology that brings hope to everyone dealing with cancer.



To further invest in the innovation of tomorrow’s radiotherapy solutions, we are now recruiting a new team member to the Team. The position would be located at Elekta’s office in Helsinki, and you will report to the Engineering Manager.

Your Main Responsibilities will be to:









At Elekta you will get the opportunity to work with world-class med-tech products, have the important mission to help patients around the world to receive the best cancer care, work in fun agile teams with engaged co-workers towards common goals and of course, develop and grow as an individual.

In this role, you will work for a higher purpose; hope for everyone dealing with cancer, and for everyone regardless of where in the world, to have access to the best cancer care.  In addition to this, Elekta offers a range of benefits.





We are looking forward to hearing from you! Apply by submitting your application and résumé in English, via the “Apply” button. Please note that we do not accept applications by e-mail. The last day for applying is 27th October 2023

Please note that the position can be filled before the last application since the interviews will be ongoing.

Your Elekta contact

For questions, please contact the responsible TA Partner Satarupa Chakraborty, at satarupa.chakraborty@elekta.com.

We are an equal-opportunity employer

We are an equal-opportunity employer. We evaluate qualified applicants without regard to race, color, religion, sex, sexual orientation, gender identity, genetic information, national origin, disability, veteran status, or any other protected characteristic.



As a leader in precision radiation therapy, Elekta is committed to ensuring every patient has access to the best cancer care possible. Elekta is a proud innovator and supplier of equipment and software used to improve, prolong, and save the lives of people with cancer and brain disorders.

More than 6,000 hospitals worldwide rely on Elekta technology. We openly collaborate with customers to advance sustainable, outcome-driven, and cost-efficient solutions to meet evolving patient needs, improve lives and bring hope to everyone dealing with cancer. To us, it's personal, and our global team of 4,700 employees combines passion, science, and imagination to profoundly change cancer care. We don’t just build technology, we build hope.

Elekta is headquartered in Stockholm, Sweden, with a presence in more than 120 countries, and is listed on Nasdaq Stockholm. For more information, visit elekta.com or follow @Elekta on Twitter and on LinkedIn.
See more","Benefits found in job post
Medical insurance"
"Reliability Engineer, Industrial Internet Solutions","SwedishCommunication, Mechanical Engineering, Preventive Maintenance, Reliability, and Reliability Engineering",Hybrid,Full-time,https://www.linkedin.com/jobs/view/3742405923/?eBP=CwEAAAGLV3HHjiF2gvv31_UKDONSr8yV3_heLhlE7Pxylq148OknL8Odlao5El6IGzy3xmWaZ-qzve5kop7F35AifqMEBhcYrjhfV7VPrrViY_GBNVWTqj25tcJPY2UO7GhTBJTzMBsPJZ0ohgto50IEcv9WdJ6Ecsfq52okXAtcirnxTMSSU-amy9aphYm4dR2punnZjxmh-ZZqEorudYboFoPCNt1dA3lTu_4Zg-kG-O0tVIGrxs9qseKwQZPgQB46Bc1rVsBfkQnLMer1tlJflvbMao-vqBnvUxKhuB--HF3xO6yJd_Zc1yngSTn41uln7g80riDZ21UToQwe4s6eRpWPoG21El2MbdYPpniU5afjRn_J16RozL38g1d_DGGmUYUxrql9VQ&refId=kG4g5JPuKZyyYx5yWj3cAg%3D%3D&trackingId=0QxkDnDTWdGymepen9wAGg%3D%3D&trk=flagship3_search_srp_jobs,Valmet,https://www.linkedin.com/company/valmet/life,"Valmet · Vantaa, Uusimaa, Finland Reposted  4 days ago  · 3 applicants",Reposted  4 days ago,0,"About the job
Are you ready to bring the future to our customers and boost their performance? We are now looking for a Reliability Engineer to our industrial internet solutions in Pulp and Energy business!

We believe you are currently working as a Reliability engineer in the industry and have knowledge of the needs and problems regarding reliability that our customers encounter, and want to take the next career development step.

We are looking for a customer-oriented reliability and maintenance professional, who have genuine interest in using data for improving our customer´s performance and reliability. We expect you to share our passion for technology and the commitment to move our customer’s performance forward, as well as our internal development targets.









In addition, you communicate fluently in English and either Swedish or Finnish. Willingness to travel globally is also essential. You have excellent communication skills which enables you to operate in a global business environment. You have the ability to quickly build relationships and achieve results both individually and as part of a team.

a great opportunity to take part in the important development of our Pulp and Energy Services Industrial Internet offering and business, in an international and inspiring working environment, where you will be able to develop your professional skills and enjoy rewarding challenges.

In this role, you will be a member of our Global Agreement and Lifecycle Concept Development team in Pulp and Energy Solution (PES) and work in close co-operation with our central Valmet Industrial Internet (VII) team. The position is preferably located in one of our major office locations in Sweden or Finland, but other locations are also an option.

If this sounds like something you are looking for and you are ready to go forward with your career, send your application with your CV already today, we work with continuous selection so the position is filled when the right candidate is found, the job add expires 30 November 2023. Please note that we do not accept applications by e-mail.

about this position, please contact Robert Kölby, Senior Manager Agreements and Lifecycle Concept Development, Pulp and Energy Solutions, +46706091337, robert.kolby@valmet.com.





See more",
Technical Lead,"Microsoft Azure and Software DevelopmentArchitectural Plans, Architecture, Communication, Data Architecture, GraphQL, JavaScript, Next.js, and TypeScript",Hybrid,Full-time,https://www.linkedin.com/jobs/view/3733055565/?eBP=CwEAAAGLV3HHjulZQTgsuZ5HBf_nmRKij1Kfq00P4NsG2NSE1zWQZu2SfJCMPpg8aQ07y0uCmuQ42-h8v-hhTtIuQlI2SQ5wIZb1INdJGE3Mj_bD6Q8FwIlr2S8Gfx2n8Arm0p5Id0ooNN6qqbKnjZlI_8fleSe6N8UDGI1FI79g1mDLn30lYLNU1kjtLBO49viKRpbRnWSNdl0vc4v9cQe26ndIEuLowGaQv1xAys5YQe5yXpFdhxL6OFpUJCRs9Xdulunl9g4HhB4SdNxwZaiUcwY1QNj13QmA-sMvMlwbhfXP3ZU_hQG5e97c7OdA-ac5kcU7QrjbYHzjymuNtFXyMLDgYVeCGuOW0Lay62oBDeLhRFp5KjL-tS100-nn9SkjMgwJHuA&refId=kG4g5JPuKZyyYx5yWj3cAg%3D%3D&trackingId=DRtITma46%2F0yDGjZlFnHNA%3D%3D&trk=flagship3_search_srp_jobs,Fortum,https://www.linkedin.com/company/fortum/life,"Fortum · Espoo, Uusimaa, Finland  1 week ago  · 16 applicants",1 week ago,0,"About the job
The Customer Online Services unit develops customer facing web and mobile solutions in Fortum Consumer Solutions. Our responsibility covers all affiliated Fortum brands, geographical markets and customer segments. All development is done inhouse by our experienced DevOps teams with people located in the Nordic countries and Poland.

We at Fortum Consumer Solutions are now looking for a Tech lead for back-end architecture to support our development teams for online sales & digital customer acquisition, open and logged-in solutions for web and mobile.





















In this recruitment, we have ongoing selection, which means that we call for interviews on an ongoing basis. If we find the right candidate, the advertisement can be removed before the last application date. Submit your application at the latest 05.11.2023. If you have any questions about the position don`t hesitate to contact Mervi Kukkonen: mervi.kukkonen@fortum.com.

At Fortum, we are committed to building diverse teams where everyone feels included and is treated equally.



Fortum is a Nordic energy company. Our purpose is to power a world where people, businesses and nature thrive together. We are one of the cleanest energy producers in Europe and our actions are guided by our ambitious environmental targets. We generate and deliver clean energy reliably and help industries to decarbonise their processes and grow. Our core operations in the Nordics comprise of efficient, CO2-free power generation as well as reliable supply of electricity and district heat to private and business customers. For our :5 000 employees, we commit to be a safe, and inspiring workplace. Fortum's share is listed on Nasdaq Helsinki. fortum.com
See more",
Senior Data Engineer,"Big Data, Data Engineering, Data Warehousing, Databases, and Extract, Transform, Load (ETL)Automation, Communication, Data Architecture, Data Modeling, and Data Pipelines",Hybrid,Full-time,https://www.linkedin.com/jobs/view/3712800646/?eBP=CwEAAAGLV3HHjvDnCLwWsO9VGahvnY6i6zr43xwIuh1juhIxoMaGXYVATeqwH2cK0Fkux5HWyWngoN1Zy9nuY1wF3mXAUwLD8qNf5NCFbZ_Z42RyWo1Fnqv-gKqa2sF_Rx_kJIBgyMHDljDinEwCP4FqVVjcFktyjuKy4eGC7tDGjoxwZ_konjDyi7RVLK07dBG9AIK2zWwXQKpiZOsibWM-8hG6HG-8HRprnps1uEO1hEH6DUqkkQ6HFBOzt0Doi6U30Q4O4qRvpAlpXQHC_CH_ciOrstIt03wL2aFrQVFkU-DGfYINCOGNfPuLBxKcgzZ0ybSkQDX4ulgqMc5wCsVLD_k4R8cSPCXQoJ321KJseGbppxNtSSihXsqGCc9lDKchs3Ts1GEPhw&refId=kG4g5JPuKZyyYx5yWj3cAg%3D%3D&trackingId=wbKBqBVk6sI7FXvegax%2FfA%3D%3D&trk=flagship3_search_srp_jobs,Nitor,https://www.linkedin.com/company/nitor-creations-ltd/life,"Nitor · Helsinki, Uusimaa, Finland Reposted  1 day ago  · 109 applicants",Reposted  1 day ago,0,"About the job
Description

Are you passionate about data engineering and data architecture? Would you like to build solutions that create actual business value? At Nitor, we help our clients to succeed with data.



As a Senior Data Engineer at Nitor, your aim is to help our customers extract business value from data with a pragmatic approach, focusing on solving their challenges with the right tools. Your responsibilities might include creating data-intensive applications, automating and orchestrating data pipelines, and simplifying complex technical entities into more common-sense solutions.

Communication with the customer is crucial, and training our customer’s experts to use and maintain the provided solution is also an intriguing part of your job.

Our customer projects are typically challenging yet professionally rewarding. The projects provide an experienced Senior Data Engineer with the possibility to widely utilize and deepen their skill set. The duration of the projects usually ranges between one year and multiple years, depending on your preferences. Our data business unit Nitor Insight, established in 2018, is a tight-knit and startup-like community with an exceptionally high level of data know-how.









A set of benefits that makes a difference

In addition to meaningful projects and customized possibilities for professional development, we offer you a profound set of employee benefits. Nitor is built in a way that it can support your career development, sustainable work pace, and well-being.


About your future employer

Nitor is a digital engineering company founded in 2007 with over 220 experts working for it, building a better future. Each Nitorean is a digital engineer; a pragmatic and solution-oriented team player who does not settle for assumptions. Extremely high expertise and pride for our own and our colleagues' work are things we all have in common. We work with the largest enterprises in Finland, helping them succeed in building a better digital world.

Our growth is solid; for example, our turnover grew by 8,2% in 2021. In 2022, Onway's research gave us the best place for customer satisfaction in the IT sector for the tenth time. In addition, our employees continuously report exceptionally high satisfaction with Nitor as an employer. Middle management, micro-management, and repetitive and minimally impactful customer projects are things you cannot find here. At Nitor, you can trust us to take care of everything else, allowing you to focus entirely on your work.



Our recruitment process reflects our values and is a clear dialogue with four stages. You will have the possibility to meet at least four Nitoreans during the process. We offer you everything you need to know when deciding on your next workplace.



See more","Benefits found in job post
Medical insurance"
Non Functional Test Manager / Expert Non Functional Test Engineer,"Computer ScienceCommunication, Non-Functional Requirements, Non-Fungible Tokens (NFTs), Non-functional Testing, Quality Assurance, Reliability, Reliability Testing, Test Planning, and Test Strategy",On-site,Full-time,https://www.linkedin.com/jobs/view/3737402143/?eBP=CwEAAAGLV3HHjpUzmgKEAU71WgmeXU-KezfrPcmFQUXDymo3hNKla3To-dbaMxu343CviMCkSczwDoPOFgj9NQ7jHShQrAdkOZ6VK5QWNU9YSbmE2rnWM_1DIoi7SmJx7-EfoLb_LmMqE0X-UTSBtykrypPUVNF46WOIn-99oA4rlmNIAjmcox953D4emqwekPUFYq3tROe9v4_kFIgQKgehNAe3c1cZhUyTdfwflaQod1HExch8vQeFsJ31-Qh0uC-Ny7mueFP08sGSHiu4_wvLBHbWwB1rX3aJMZd9YQxeBwFYXOL0ygdlbPNo9Uwepck8LT_-u0z3Wa0sog_Dx3UwVVLuqpXN2tISOhShXuzi2VZYOZopcmeWSJSg4t3-5vejpV8bBNxukw&refId=kG4g5JPuKZyyYx5yWj3cAg%3D%3D&trackingId=S48adOMsFIsMC2jcL0UVDQ%3D%3D&trk=flagship3_search_srp_jobs,Nordea,https://www.linkedin.com/company/nordea/life,"Nordea · Helsinki, Uusimaa, Finland Reposted  23 hours ago  · 14 applicants",Reposted  23 hours ago,0,"About the job
Job ID: 15280  
Would you like to be a part of Quality Assurance community and enable, as well as improve non-functional testing in development initiatives? We are now looking for a non-Functional Test (NFT) Lead who will drive and manage the non-functional testing in Core Banking Programme, and take the NFT centre of excellence team to the next level of expertise.
 











See more",
